Timestamp,BPMS:L0B:0183:FW:X_SLOW,SCOP:AMRF:RF03:AI_MEAS4,SCOP:AMRF:RF01:AI_MEAS1,SCOP:AMRF:RF01:AI_MEAS1,TORO:GUNB:360:CHRG,TORO:GUNB:360:CHRG,TORO:GUNB:360:CHRG,BPMS:GUNB:925:FW:X_SLOW,BPMS:GUNB:925:FW:X_SLOW
2024/05/19 22:20:12.446,N/A,-0.119,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:20:12.979,N/A,N/A,N/A,N/A,56.11514663696289,56.11514663696289,56.11514663696289,N/A,N/A
2024/05/19 22:20:14.101,0.2338714599609375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:20:14.297,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.21572326660156252,-0.21572326660156252
2024/05/19 22:20:14.994,N/A,N/A,-0.117,-0.117,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:20:18.904,N/A,N/A,-0.113,-0.113,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:20:19.099,0.165435791015625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:20:19.295,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.19165496826171877,-0.19165496826171877
2024/05/19 22:20:19.806,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:20:22.779,N/A,N/A,N/A,N/A,0.03899344056844711,0.03899344056844711,0.03899344056844711,N/A,N/A
2024/05/19 22:20:22.795,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:20:24.097,0.1041412353515625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:20:24.293,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.1551068115234375,-0.1551068115234375
2024/05/19 22:20:24.794,N/A,N/A,-0.119,-0.119,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:20:28.792,N/A,N/A,-0.121,-0.121,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:20:29.095,0.15472412109375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:20:29.291,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.2299859619140625,-0.2299859619140625
2024/05/19 22:20:29.642,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:20:32.579,N/A,N/A,N/A,N/A,51.17814254760742,51.17814254760742,51.17814254760742,N/A,N/A
2024/05/19 22:20:34.093,0.0803375244140625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:20:34.289,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.20903762817382812,-0.20903762817382812
2024/05/19 22:20:34.742,N/A,N/A,-0.127,-0.127,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:20:34.959,N/A,-0.119,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:20:35.367,-0.0029754638671875,N/A,N/A,N/A,N/A,N/A,N/A,-0.16669525146484376,-0.16669525146484376
2024/05/19 22:20:35.464,N/A,-0.115,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:20:35.805,N/A,N/A,-0.123,-0.123,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:20:42.579,N/A,N/A,N/A,N/A,0.013394420966506004,0.013394420966506004,0.013394420966506004,N/A,N/A
2024/05/19 22:20:52.579,N/A,N/A,N/A,N/A,0.016917740926146507,0.016917740926146507,0.016917740926146507,N/A,N/A
2024/05/19 22:21:02.579,N/A,N/A,N/A,N/A,0.01758737303316593,0.01758737303316593,0.01758737303316593,N/A,N/A
2024/05/19 22:21:12.579,N/A,N/A,N/A,N/A,0.027899758890271187,0.027899758890271187,0.027899758890271187,N/A,N/A
2024/05/19 22:21:22.579,N/A,N/A,N/A,N/A,0.016041595488786697,0.016041595488786697,0.016041595488786697,N/A,N/A
2024/05/19 22:21:32.579,N/A,N/A,N/A,N/A,0.019272470846772194,0.019272470846772194,0.019272470846772194,N/A,N/A
2024/05/19 22:21:42.579,N/A,N/A,N/A,N/A,0.0145040825009346,0.0145040825009346,0.0145040825009346,N/A,N/A
2024/05/19 22:21:52.579,N/A,N/A,N/A,N/A,0.014321602880954742,0.014321602880954742,0.014321602880954742,N/A,N/A
2024/05/19 22:22:02.579,N/A,N/A,N/A,N/A,0.017372893169522285,0.017372893169522285,0.017372893169522285,N/A,N/A
2024/05/19 22:22:12.579,N/A,N/A,N/A,N/A,0.02851451002061367,0.02851451002061367,0.02851451002061367,N/A,N/A
2024/05/19 22:22:22.579,N/A,N/A,N/A,N/A,0.021594548597931862,0.021594548597931862,0.021594548597931862,N/A,N/A
2024/05/19 22:22:29.145,0.1648406982421875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:22:29.243,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.199677734375,-0.199677734375
2024/05/19 22:22:29.922,N/A,N/A,-0.121,-0.121,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:22:32.091,N/A,N/A,N/A,N/A,56.10800552368164,56.10800552368164,56.10800552368164,N/A,N/A
2024/05/19 22:22:33.889,N/A,N/A,-0.111,-0.111,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:22:34.143,0.1767425537109375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:22:34.241,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.231768798828125,-0.231768798828125
2024/05/19 22:22:34.741,N/A,-0.115,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:22:38.181,N/A,-0.107,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:22:39.141,0.0696258544921875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:22:39.239,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.20636337280273437,-0.20636337280273437
2024/05/19 22:22:39.827,N/A,N/A,-0.119,-0.119,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:22:41.979,N/A,N/A,N/A,N/A,52.223121643066406,52.223121643066406,52.223121643066406,N/A,N/A
2024/05/19 22:22:44.139,0.172576904296875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:22:44.237,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.18987213134765626,-0.18987213134765626
2024/05/19 22:22:44.562,N/A,-0.115,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:22:44.885,N/A,N/A,-0.119,-0.119,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:22:49.137,0.091644287109375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:22:49.235,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.16714096069335938,-0.16714096069335938
2024/05/19 22:22:49.442,N/A,-0.115,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:22:51.779,N/A,N/A,N/A,N/A,52.4089469909668,52.4089469909668,52.4089469909668,N/A,N/A
2024/05/19 22:22:54.135,0.184478759765625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:22:54.233,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.17694656372070314,-0.17694656372070314
2024/05/19 22:22:54.803,N/A,N/A,-0.129,-0.129,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:22:54.864,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:22:56.321,N/A,N/A,-0.123,-0.123,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:22:59.133,0.0874786376953125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:22:59.231,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.19120925903320313,-0.19120925903320313
2024/05/19 22:22:59.830,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:00.329,N/A,-0.117,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:01.580,N/A,N/A,N/A,N/A,50.30618667602539,50.30618667602539,50.30618667602539,N/A,N/A
2024/05/19 22:23:04.131,0.139251708984375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:04.229,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.199677734375,-0.199677734375
2024/05/19 22:23:04.780,N/A,N/A,-0.125,-0.125,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:07.288,N/A,N/A,-0.135,-0.135,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:09.129,0.0862884521484375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:09.227,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.19254638671875002,-0.19254638671875002
2024/05/19 22:23:09.649,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:11.137,N/A,-0.117,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:11.379,N/A,N/A,N/A,N/A,60.640132904052734,60.640132904052734,60.640132904052734,N/A,N/A
2024/05/19 22:23:14.127,0.167816162109375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:14.128,N/A,N/A,-0.121,-0.121,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:14.225,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.20591766357421876,-0.20591766357421876
2024/05/19 22:23:19.107,N/A,N/A,-0.123,-0.123,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:19.125,0.1077117919921875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:19.223,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.17026092529296877,-0.17026092529296877
2024/05/19 22:23:19.577,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:21.179,N/A,N/A,N/A,N/A,54.34859848022461,54.34859848022461,54.34859848022461,N/A,N/A
2024/05/19 22:23:23.456,N/A,-0.105,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:24.123,0.220184326171875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:24.221,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.256728515625,-0.256728515625
2024/05/19 22:23:24.526,N/A,N/A,-0.101,-0.101,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:29.121,0.1285400390625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:29.219,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.203243408203125,-0.203243408203125
2024/05/19 22:23:29.546,N/A,N/A,-0.123,-0.123,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:29.771,N/A,-0.121,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:30.052,N/A,N/A,-0.133,-0.133,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:30.979,N/A,N/A,N/A,N/A,57.170169830322266,57.170169830322266,57.170169830322266,N/A,N/A
2024/05/19 22:23:34.119,0.2005462646484375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:34.217,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.160455322265625,-0.160455322265625
2024/05/19 22:23:34.679,N/A,-0.115,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:39.117,0.1731719970703125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:39.215,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.21661468505859377,-0.21661468505859377
2024/05/19 22:23:39.521,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:39.913,N/A,N/A,-0.117,-0.117,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:40.779,N/A,N/A,N/A,N/A,51.24848175048828,51.24848175048828,51.24848175048828,N/A,N/A
2024/05/19 22:23:41.432,N/A,N/A,-0.115,-0.115,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:44.115,0.1100921630859375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:44.213,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.23087738037109376,-0.23087738037109376
2024/05/19 22:23:44.842,N/A,-0.109,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:45.890,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:49.113,0.2255401611328125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:49.211,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.19522064208984374,-0.19522064208984374
2024/05/19 22:23:49.791,N/A,N/A,-0.113,-0.113,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:50.579,N/A,N/A,N/A,N/A,54.24713134765625,54.24713134765625,54.24713134765625,N/A,N/A
2024/05/19 22:23:52.741,N/A,N/A,-0.121,-0.121,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:54.111,0.1969757080078125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:54.209,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.24023727416992188,-0.24023727416992188
2024/05/19 22:23:54.221,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:57.201,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:58.717,N/A,N/A,-0.127,-0.127,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:59.109,0.141632080078125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:23:59.305,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.16312957763671876,-0.16312957763671876
2024/05/19 22:24:00.379,N/A,N/A,N/A,N/A,58.27565383911133,58.27565383911133,58.27565383911133,N/A,N/A
2024/05/19 22:24:03.706,N/A,N/A,-0.113,-0.113,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:04.107,0.2267303466796875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:04.303,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.19388351440429688,-0.19388351440429688
2024/05/19 22:24:04.629,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:07.558,N/A,-0.107,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:08.223,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.22954025268554687,-0.22954025268554687
2024/05/19 22:24:09.105,0.1934051513671875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:09.557,N/A,N/A,-0.121,-0.121,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:10.096,N/A,N/A,N/A,N/A,55.04288864135742,55.04288864135742,55.04288864135742,N/A,N/A
2024/05/19 22:24:14.103,0.151153564453125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:14.299,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.22151748657226564,-0.22151748657226564
2024/05/19 22:24:14.467,N/A,N/A,-0.123,-0.123,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:14.906,N/A,-0.117,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:18.848,N/A,-0.119,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:19.101,0.1172332763671875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:19.297,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.24023727416992188,-0.24023727416992188
2024/05/19 22:24:19.979,N/A,N/A,N/A,N/A,57.75927734375,57.75927734375,57.75927734375,N/A,N/A
2024/05/19 22:24:24.099,0.1493682861328125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:24.295,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.11009017944335937,-0.11009017944335937
2024/05/19 22:24:24.864,N/A,N/A,-0.121,-0.121,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:25.856,N/A,N/A,-0.117,-0.117,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:29.097,0.108306884765625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:29.293,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.18808929443359376,-0.18808929443359376
2024/05/19 22:24:29.603,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:29.779,N/A,N/A,N/A,N/A,56.285499572753906,56.285499572753906,56.285499572753906,N/A,N/A
2024/05/19 22:24:30.619,N/A,-0.105,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:34.095,0.1565093994140625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:34.253,N/A,N/A,-0.119,-0.119,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:34.291,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.20770050048828126,-0.20770050048828126
2024/05/19 22:24:38.261,N/A,N/A,-0.115,-0.115,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:38.937,N/A,-0.115,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:39.093,0.1636505126953125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:39.289,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.1992320251464844,-0.1992320251464844
2024/05/19 22:24:39.580,N/A,N/A,N/A,N/A,53.34123611450195,53.34123611450195,53.34123611450195,N/A,N/A
2024/05/19 22:24:42.317,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:44.091,0.053558349609375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:44.287,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.15109542846679688,-0.15109542846679688
2024/05/19 22:24:44.720,N/A,N/A,-0.125,-0.125,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:48.659,N/A,N/A,-0.127,-0.127,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:48.669,N/A,-0.117,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:49.089,-0.0315399169921875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:49.285,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.1368327331542969,-0.1368327331542969
2024/05/19 22:24:49.379,N/A,N/A,N/A,N/A,58.53968048095703,58.53968048095703,58.53968048095703,N/A,N/A
2024/05/19 22:24:54.087,0.0493927001953125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:54.283,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.21661468505859377,-0.21661468505859377
2024/05/19 22:24:54.579,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:59.085,0.105926513671875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:59.179,N/A,N/A,N/A,N/A,51.86820983886719,51.86820983886719,51.86820983886719,N/A,N/A
2024/05/19 22:24:59.281,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.20235198974609375,-0.20235198974609375
2024/05/19 22:24:59.558,N/A,N/A,-0.111,-0.111,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:24:59.919,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:01.604,N/A,N/A,-0.123,-0.123,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:04.083,0.148773193359375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:04.279,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.19076354980468752,-0.19076354980468752
2024/05/19 22:25:04.849,N/A,-0.115,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:05.858,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:08.979,N/A,N/A,N/A,N/A,59.423702239990234,59.423702239990234,59.423702239990234,N/A,N/A
2024/05/19 22:25:09.179,0.1838836669921875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:09.277,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.17026092529296877,-0.17026092529296877
2024/05/19 22:25:09.895,N/A,N/A,-0.123,-0.123,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:13.853,N/A,N/A,-0.123,-0.123,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:14.177,0.044036865234375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:14.275,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.14708404541015627,-0.14708404541015627
2024/05/19 22:25:14.620,N/A,-0.115,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:18.531,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:18.779,N/A,N/A,N/A,N/A,55.46428298950195,55.46428298950195,55.46428298950195,N/A,N/A
2024/05/19 22:25:19.175,0.134490966796875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:19.273,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.2438029479980469,-0.2438029479980469
2024/05/19 22:25:19.715,N/A,N/A,-0.121,-0.121,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:24.173,0.110687255859375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:24.271,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.16981521606445313,-0.16981521606445313
2024/05/19 22:25:24.487,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:24.714,N/A,N/A,-0.127,-0.127,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:25.743,N/A,N/A,-0.117,-0.117,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:28.579,N/A,N/A,N/A,N/A,53.411720275878906,53.411720275878906,53.411720275878906,N/A,N/A
2024/05/19 22:25:29.171,0.1255645751953125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:29.269,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.1729351806640625,-0.1729351806640625
2024/05/19 22:25:29.877,N/A,-0.109,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:30.386,N/A,-0.117,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:34.141,N/A,N/A,-0.113,-0.113,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:34.169,0.2172088623046875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:34.267,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.24157440185546875,-0.24157440185546875
2024/05/19 22:25:37.679,N/A,N/A,-0.121,-0.121,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:38.379,N/A,N/A,N/A,N/A,57.25716781616211,57.25716781616211,57.25716781616211,N/A,N/A
2024/05/19 22:25:39.167,0.1612701416015625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:39.265,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.1515411376953125,-0.1515411376953125
2024/05/19 22:25:39.775,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:41.761,N/A,-0.115,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:44.165,0.1243743896484375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:44.263,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.18808929443359376,-0.18808929443359376
2024/05/19 22:25:44.578,N/A,N/A,-0.111,-0.111,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:48.179,N/A,N/A,N/A,N/A,55.053951263427734,55.053951263427734,55.053951263427734,N/A,N/A
2024/05/19 22:25:49.048,N/A,-0.119,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:49.163,0.182098388671875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:49.261,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.16892379760742188,-0.16892379760742188
2024/05/19 22:25:49.576,N/A,N/A,-0.129,-0.129,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:54.161,0.0803375244140625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:54.259,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.17026092529296877,-0.17026092529296877
2024/05/19 22:25:54.438,N/A,-0.117,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:57.979,N/A,N/A,N/A,N/A,61.2132453918457,61.2132453918457,61.2132453918457,N/A,N/A
2024/05/19 22:25:59.159,0.1303253173828125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:25:59.257,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.15421539306640625,-0.15421539306640625
2024/05/19 22:25:59.602,N/A,N/A,-0.133,-0.133,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:26:01.677,N/A,N/A,-0.131,-0.131,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:26:04.157,0.134490966796875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:26:04.255,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.1943292236328125,-0.1943292236328125
2024/05/19 22:26:04.305,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:26:06.288,N/A,-0.115,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:26:07.779,N/A,N/A,N/A,N/A,57.38870620727539,57.38870620727539,57.38870620727539,N/A,N/A
2024/05/19 22:26:09.155,0.1553192138671875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:26:09.253,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.20547195434570312,-0.20547195434570312
2024/05/19 22:26:09.989,N/A,N/A,-0.129,-0.129,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:26:14.153,0.1017608642578125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:26:14.251,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.16446670532226562,-0.16446670532226562
2024/05/19 22:26:14.683,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:26:14.869,N/A,N/A,-0.123,-0.123,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:26:17.579,N/A,N/A,N/A,N/A,53.7213134765625,53.7213134765625,53.7213134765625,N/A,N/A
2024/05/19 22:26:17.877,0.0999755859375,N/A,N/A,N/A,N/A,N/A,N/A,-0.18808929443359376,-0.18808929443359376
2024/05/19 22:26:18.165,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:26:18.424,N/A,N/A,-0.119,-0.119,N/A,N/A,N/A,N/A,N/A
