Timestamp,SCOP:AMRF:RF01:AI_MEAS1,SCOP:AMRF:RF03:AI_MEAS4,SCOP:AMRF:RF03:AI_MEAS4,SCOP:AMRF:RF03:AI_MEAS1,SCOP:AMRF:RF01:AI_MEAS4,SCOP:AMRF:RF01:AI_MEAS2,SCOP:AMRF:RF01:AI_MEAS3,SCOP:AMRF:RF03:AI_MEAS2,SCOP:AMRF:RF03:AI_MEAS3
2024/04/01 14:24:05.869,N/A,N/A,N/A,-0.099,N/A,N/A,N/A,-0.083,-0.089
2024/04/01 14:24:06.429,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,-0.087,N/A
2024/04/01 14:24:06.430,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.097
2024/04/01 14:24:06.638,N/A,N/A,N/A,N/A,-0.089,-0.099,N/A,N/A,N/A
2024/04/01 14:24:06.974,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.089,-0.095
2024/04/01 14:24:07.212,N/A,N/A,N/A,N/A,-0.091,-0.101,-0.109,N/A,N/A
2024/04/01 14:24:07.563,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.097
2024/04/01 14:24:07.771,N/A,N/A,N/A,N/A,-0.087,-0.099,N/A,N/A,N/A
2024/04/01 14:24:08.334,N/A,N/A,N/A,N/A,-0.089,-0.101,-0.113,N/A,N/A
2024/04/01 14:24:08.877,N/A,N/A,N/A,N/A,-0.087,-0.099,-0.111,N/A,N/A
2024/04/01 14:24:09.435,N/A,N/A,N/A,N/A,N/A,N/A,-0.109,N/A,N/A
2024/04/01 14:24:10.014,N/A,N/A,N/A,N/A,N/A,N/A,-0.111,N/A,N/A
2024/04/01 14:24:11.197,N/A,N/A,N/A,N/A,-0.089,-0.101,-0.113,N/A,N/A
2024/04/01 14:24:11.746,N/A,N/A,N/A,N/A,N/A,-0.099,-0.111,N/A,N/A
2024/04/01 14:24:12.065,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,N/A,-0.099
2024/04/01 14:24:12.304,N/A,N/A,N/A,N/A,-0.087,N/A,N/A,N/A,N/A
2024/04/01 14:24:12.628,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,N/A,-0.097
2024/04/01 14:24:12.835,N/A,N/A,N/A,N/A,N/A,N/A,-0.109,N/A,N/A
2024/04/01 14:24:13.188,N/A,N/A,N/A,-0.101,N/A,N/A,N/A,-0.083,-0.091
2024/04/01 14:24:13.381,N/A,N/A,N/A,N/A,-0.085,-0.095,-0.107,N/A,N/A
2024/04/01 14:24:13.732,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.085,-0.093
2024/04/01 14:24:13.930,N/A,N/A,N/A,N/A,-0.087,-0.097,N/A,N/A,N/A
2024/04/01 14:24:14.296,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.087,N/A
2024/04/01 14:24:14.506,N/A,N/A,N/A,N/A,-0.091,-0.103,-0.115,N/A,N/A
2024/04/01 14:24:14.868,N/A,N/A,N/A,-0.109,N/A,N/A,N/A,-0.091,-0.099
2024/04/01 14:24:15.063,N/A,N/A,N/A,N/A,-0.087,-0.101,-0.111,N/A,N/A
2024/04/01 14:24:15.423,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,-0.089,-0.097
2024/04/01 14:24:16.619,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.091,-0.099
2024/04/01 14:24:17.168,N/A,N/A,N/A,-0.109,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:24:17.706,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,-0.087,N/A
2024/04/01 14:24:18.274,N/A,N/A,N/A,-0.109,N/A,N/A,N/A,-0.091,-0.101
2024/04/01 14:24:18.801,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,-0.089,-0.097
2024/04/01 14:24:19.025,N/A,N/A,N/A,N/A,-0.091,N/A,N/A,N/A,N/A
2024/04/01 14:24:19.362,N/A,N/A,N/A,-0.113,N/A,N/A,N/A,-0.095,-0.103
2024/04/01 14:24:19.572,N/A,N/A,N/A,N/A,N/A,-0.103,N/A,N/A,N/A
2024/04/01 14:24:19.908,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,-0.087,-0.097
2024/04/01 14:24:20.159,N/A,N/A,N/A,N/A,-0.089,-0.101,N/A,N/A,N/A
2024/04/01 14:24:20.690,N/A,N/A,N/A,N/A,-0.085,-0.095,-0.105,N/A,N/A
2024/04/01 14:24:21.313,N/A,N/A,N/A,N/A,N/A,-0.097,-0.107,N/A,N/A
2024/04/01 14:24:21.840,N/A,N/A,N/A,N/A,-0.083,-0.095,N/A,N/A,N/A
2024/04/01 14:24:22.389,N/A,N/A,N/A,N/A,-0.089,-0.103,-0.115,N/A,N/A
2024/04/01 14:24:22.961,N/A,N/A,N/A,N/A,N/A,-0.101,-0.113,N/A,N/A
2024/04/01 14:24:23.532,N/A,N/A,N/A,N/A,-0.087,N/A,-0.111,N/A,N/A
2024/04/01 14:24:24.094,N/A,N/A,N/A,N/A,N/A,-0.099,N/A,N/A,N/A
2024/04/01 14:24:24.653,N/A,N/A,N/A,N/A,N/A,N/A,-0.109,N/A,N/A
2024/04/01 14:24:25.231,N/A,N/A,N/A,N/A,-0.089,-0.101,-0.111,N/A,N/A
2024/04/01 14:24:25.563,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,-0.087,N/A
2024/04/01 14:24:25.829,N/A,N/A,N/A,N/A,-0.087,N/A,-0.109,N/A,N/A
2024/04/01 14:24:26.183,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,-0.083,-0.093
2024/04/01 14:24:26.375,N/A,N/A,N/A,N/A,-0.091,-0.103,-0.115,N/A,N/A
2024/04/01 14:24:26.725,N/A,N/A,N/A,-0.109,N/A,N/A,N/A,-0.091,-0.099
2024/04/01 14:24:26.934,N/A,N/A,N/A,N/A,-0.087,-0.099,-0.109,N/A,N/A
2024/04/01 14:24:27.273,N/A,N/A,N/A,-0.099,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:24:27.274,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.083,-0.091
2024/04/01 14:24:27.486,N/A,N/A,N/A,N/A,-0.089,N/A,-0.111,N/A,N/A
2024/04/01 14:24:27.806,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,-0.087,-0.097
2024/04/01 14:24:28.335,N/A,N/A,N/A,-0.109,N/A,N/A,N/A,-0.093,-0.101
2024/04/01 14:24:28.641,N/A,N/A,N/A,N/A,N/A,-0.103,N/A,N/A,N/A
2024/04/01 14:24:28.878,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,-0.085,-0.095
2024/04/01 14:24:29.207,N/A,N/A,N/A,N/A,N/A,-0.101,N/A,N/A,N/A
2024/04/01 14:24:29.443,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,-0.089,-0.097
2024/04/01 14:24:29.973,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.099
2024/04/01 14:24:30.306,N/A,N/A,N/A,N/A,-0.091,N/A,N/A,N/A,N/A
2024/04/01 14:24:30.542,N/A,N/A,N/A,-0.101,N/A,N/A,N/A,-0.087,-0.093
2024/04/01 14:24:30.955,N/A,N/A,N/A,N/A,-0.087,-0.099,N/A,N/A,N/A
2024/04/01 14:24:31.128,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,-0.085,-0.095
2024/04/01 14:24:31.516,N/A,N/A,N/A,N/A,-0.089,N/A,-0.113,N/A,N/A
2024/04/01 14:24:31.666,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,-0.087,N/A
2024/04/01 14:24:32.074,N/A,N/A,N/A,N/A,-0.087,-0.101,-0.111,N/A,N/A
2024/04/01 14:24:32.229,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.097
2024/04/01 14:24:32.633,N/A,N/A,N/A,N/A,-0.091,N/A,N/A,N/A,N/A
2024/04/01 14:24:33.215,N/A,N/A,N/A,N/A,-0.089,N/A,-0.109,N/A,N/A
2024/04/01 14:24:33.768,N/A,N/A,N/A,N/A,N/A,-0.099,-0.111,N/A,N/A
2024/04/01 14:24:34.313,N/A,N/A,N/A,N/A,N/A,-0.103,-0.113,N/A,N/A
2024/04/01 14:24:34.859,N/A,N/A,N/A,N/A,N/A,-0.099,-0.111,N/A,N/A
2024/04/01 14:24:35.414,N/A,N/A,N/A,N/A,-0.087,N/A,N/A,N/A,N/A
2024/04/01 14:24:36.035,N/A,N/A,N/A,N/A,-0.089,-0.101,N/A,N/A,N/A
2024/04/01 14:24:36.581,N/A,N/A,N/A,N/A,-0.093,-0.103,-0.113,N/A,N/A
2024/04/01 14:24:37.152,N/A,N/A,N/A,N/A,-0.091,-0.101,-0.111,N/A,N/A
2024/04/01 14:24:37.224,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.089,-0.097
2024/04/01 14:24:37.702,N/A,N/A,N/A,N/A,N/A,N/A,-0.113,N/A,N/A
2024/04/01 14:24:37.797,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,-0.087,N/A
2024/04/01 14:24:38.254,N/A,N/A,N/A,N/A,-0.089,N/A,-0.111,N/A,N/A
2024/04/01 14:24:38.357,N/A,N/A,N/A,-0.109,N/A,N/A,N/A,-0.091,-0.099
2024/04/01 14:24:38.852,N/A,N/A,N/A,N/A,N/A,-0.103,-0.113,N/A,N/A
2024/04/01 14:24:38.929,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:24:39.465,N/A,N/A,N/A,-0.109,N/A,N/A,N/A,-0.093,-0.101
2024/04/01 14:24:40.031,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,-0.089,-0.097
2024/04/01 14:24:40.583,N/A,N/A,N/A,-0.109,N/A,N/A,N/A,-0.093,-0.099
2024/04/01 14:24:41.172,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,-0.087,-0.095
2024/04/01 14:24:41.719,N/A,N/A,N/A,-0.109,N/A,N/A,N/A,-0.091,-0.099
2024/04/01 14:24:41.762,N/A,N/A,N/A,N/A,N/A,N/A,-0.117,N/A,N/A
2024/04/01 14:24:42.275,N/A,N/A,N/A,-0.111,N/A,N/A,N/A,-0.095,-0.103
2024/04/01 14:24:42.346,N/A,N/A,N/A,N/A,N/A,N/A,-0.113,N/A,N/A
2024/04/01 14:24:42.823,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,-0.089,-0.095
2024/04/01 14:24:42.929,N/A,N/A,N/A,N/A,-0.091,N/A,-0.111,N/A,N/A
2024/04/01 14:24:43.371,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,N/A,-0.097
2024/04/01 14:24:43.470,N/A,N/A,N/A,N/A,N/A,-0.103,-0.113,N/A,N/A
2024/04/01 14:24:43.944,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.091,-0.099
2024/04/01 14:24:44.015,N/A,N/A,N/A,N/A,-0.089,-0.101,-0.111,N/A,N/A
2024/04/01 14:24:44.607,N/A,N/A,N/A,N/A,-0.091,-0.103,-0.113,N/A,N/A
2024/04/01 14:24:45.151,N/A,N/A,N/A,N/A,-0.089,-0.101,N/A,N/A,N/A
2024/04/01 14:24:45.629,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.085,N/A
2024/04/01 14:24:45.732,N/A,N/A,N/A,N/A,-0.085,-0.097,-0.107,N/A,N/A
2024/04/01 14:24:46.241,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.083,N/A
2024/04/01 14:24:46.325,N/A,N/A,N/A,N/A,N/A,-0.095,N/A,N/A,N/A
2024/04/01 14:24:46.830,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.087,N/A
2024/04/01 14:24:46.892,N/A,N/A,N/A,N/A,-0.091,-0.103,-0.115,N/A,N/A
2024/04/01 14:24:47.389,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.091,N/A
2024/04/01 14:24:47.420,N/A,N/A,N/A,N/A,-0.089,-0.101,-0.113,N/A,N/A
2024/04/01 14:24:47.942,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.089,N/A
2024/04/01 14:24:48.518,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:24:49.089,N/A,N/A,N/A,N/A,-0.093,-0.103,-0.115,N/A,N/A
2024/04/01 14:24:49.640,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,N/A,-0.099
2024/04/01 14:24:49.693,N/A,N/A,N/A,N/A,-0.091,-0.101,-0.113,N/A,N/A
2024/04/01 14:24:50.190,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,-0.091,-0.097
2024/04/01 14:24:50.832,N/A,N/A,N/A,-0.109,N/A,N/A,N/A,N/A,-0.099
2024/04/01 14:24:50.876,N/A,N/A,N/A,N/A,-0.093,-0.103,N/A,N/A,N/A
2024/04/01 14:24:51.404,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,N/A,-0.097
2024/04/01 14:24:51.421,N/A,N/A,N/A,N/A,-0.089,N/A,N/A,N/A,N/A
2024/04/01 14:24:51.963,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,N/A,-0.099
2024/04/01 14:24:51.979,N/A,N/A,N/A,N/A,-0.093,N/A,N/A,N/A,N/A
2024/04/01 14:24:52.529,N/A,N/A,N/A,-0.109,N/A,N/A,N/A,-0.093,-0.101
2024/04/01 14:24:53.088,N/A,N/A,N/A,-0.111,N/A,N/A,N/A,-0.091,-0.099
2024/04/01 14:24:53.102,N/A,N/A,N/A,N/A,-0.091,N/A,N/A,N/A,N/A
2024/04/01 14:24:53.630,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,N/A,-0.097
2024/04/01 14:24:54.206,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.089,-0.099
2024/04/01 14:24:54.755,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.093,N/A
2024/04/01 14:24:55.311,N/A,N/A,N/A,-0.109,N/A,N/A,N/A,-0.091,-0.097
2024/04/01 14:24:55.330,N/A,N/A,N/A,N/A,N/A,-0.101,N/A,N/A,N/A
2024/04/01 14:24:55.921,N/A,N/A,N/A,-0.111,N/A,N/A,N/A,N/A,-0.099
2024/04/01 14:24:55.956,N/A,N/A,N/A,N/A,N/A,-0.103,-0.111,N/A,N/A
2024/04/01 14:24:56.535,N/A,N/A,N/A,N/A,N/A,N/A,-0.113,N/A,N/A
2024/04/01 14:24:57.090,N/A,N/A,N/A,N/A,N/A,-0.101,-0.115,N/A,N/A
2024/04/01 14:24:57.646,N/A,N/A,N/A,N/A,-0.087,N/A,-0.111,N/A,N/A
2024/04/01 14:24:58.223,N/A,N/A,N/A,N/A,-0.089,N/A,N/A,N/A,N/A
2024/04/01 14:24:58.810,N/A,N/A,N/A,N/A,N/A,-0.103,N/A,N/A,N/A
2024/04/01 14:24:59.359,N/A,N/A,N/A,N/A,N/A,-0.101,N/A,N/A,N/A
2024/04/01 14:24:59.913,N/A,N/A,N/A,N/A,-0.091,N/A,-0.113,N/A,N/A
2024/04/01 14:25:00.356,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.089,N/A
2024/04/01 14:25:00.453,N/A,N/A,N/A,N/A,-0.089,-0.099,-0.111,N/A,N/A
2024/04/01 14:25:00.928,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.087,-0.095
2024/04/01 14:25:01.080,N/A,N/A,N/A,N/A,-0.091,-0.105,-0.113,N/A,N/A
2024/04/01 14:25:01.487,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.093
2024/04/01 14:25:01.628,N/A,N/A,N/A,N/A,N/A,-0.101,N/A,N/A,N/A
2024/04/01 14:25:02.006,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.085,N/A
2024/04/01 14:25:02.190,N/A,N/A,N/A,N/A,-0.089,N/A,-0.111,N/A,N/A
2024/04/01 14:25:02.577,N/A,N/A,N/A,-0.101,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:25:02.736,N/A,N/A,N/A,N/A,N/A,N/A,-0.113,N/A,N/A
2024/04/01 14:25:03.123,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,-0.091,-0.097
2024/04/01 14:25:03.294,N/A,N/A,N/A,N/A,-0.087,-0.099,-0.111,N/A,N/A
2024/04/01 14:25:03.701,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,-0.087,-0.093
2024/04/01 14:25:03.857,N/A,N/A,N/A,N/A,-0.085,-0.095,-0.107,N/A,N/A
2024/04/01 14:25:04.249,N/A,N/A,N/A,-0.099,N/A,N/A,N/A,-0.083,-0.091
2024/04/01 14:25:04.400,N/A,N/A,N/A,N/A,-0.081,-0.093,-0.105,N/A,N/A
2024/04/01 14:25:04.792,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,-0.085,-0.093
2024/04/01 14:25:04.960,N/A,N/A,N/A,N/A,-0.087,-0.099,-0.111,N/A,N/A
2024/04/01 14:25:05.337,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,-0.087,-0.097
2024/04/01 14:25:05.526,N/A,N/A,N/A,N/A,-0.089,-0.101,-0.113,N/A,N/A
2024/04/01 14:25:05.951,N/A,N/A,N/A,-0.111,N/A,N/A,N/A,-0.093,-0.101
2024/04/01 14:25:06.125,N/A,N/A,N/A,N/A,-0.091,-0.103,N/A,N/A,N/A
2024/04/01 14:25:06.513,N/A,N/A,N/A,-0.275,N/A,N/A,N/A,-0.145,-0.071
2024/04/01 14:25:06.655,N/A,N/A,N/A,N/A,-0.085,-0.095,-0.107,N/A,N/A
2024/04/01 14:25:07.072,N/A,N/A,N/A,-0.271,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:25:07.336,N/A,N/A,N/A,N/A,-0.4309922,-0.4309922,-0.4309922,N/A,N/A
2024/04/01 14:25:07.624,N/A,N/A,N/A,-0.273,N/A,N/A,N/A,-0.147,-0.075
2024/04/01 14:25:08.169,N/A,N/A,N/A,-0.275,N/A,N/A,N/A,N/A,-0.073
2024/04/01 14:25:09.806,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.145,N/A
2024/04/01 14:25:10.939,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.147,N/A
2024/04/01 14:25:11.510,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.145,-0.071
2024/04/01 14:25:12.604,N/A,N/A,N/A,-0.277,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:25:13.165,N/A,N/A,N/A,-0.275,N/A,N/A,N/A,-0.147,N/A
2024/04/01 14:25:13.742,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.145,N/A
2024/04/01 14:25:14.270,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.073
2024/04/01 14:25:14.844,N/A,N/A,N/A,-0.333,N/A,N/A,N/A,-0.181,-0.091
2024/04/01 14:25:15.408,N/A,N/A,N/A,-0.331,N/A,N/A,N/A,N/A,-0.089
2024/04/01 14:25:16.008,N/A,N/A,N/A,-0.337,N/A,N/A,N/A,N/A,-0.091
2024/04/01 14:25:16.599,N/A,N/A,N/A,-0.335,N/A,N/A,N/A,N/A,-0.093
2024/04/01 14:25:17.138,N/A,N/A,N/A,-0.333,N/A,N/A,N/A,N/A,-0.095
2024/04/01 14:25:17.712,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.091
2024/04/01 14:25:18.273,N/A,N/A,N/A,-0.337,N/A,N/A,N/A,N/A,-0.093
2024/04/01 14:25:18.844,N/A,N/A,N/A,-0.329,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:25:19.392,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.179,N/A
2024/04/01 14:25:19.952,N/A,N/A,N/A,-0.397,N/A,N/A,N/A,-0.221,-0.117
2024/04/01 14:25:20.509,N/A,N/A,N/A,-0.395,N/A,N/A,N/A,-0.223,-0.115
2024/04/01 14:25:21.103,N/A,N/A,N/A,-0.397,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:25:21.649,N/A,N/A,N/A,-0.399,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:25:22.193,N/A,N/A,N/A,-0.397,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:25:22.782,N/A,N/A,N/A,-0.4309922,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:25:23.118,N/A,N/A,N/A,N/A,N/A,-0.417,N/A,N/A,N/A
2024/04/01 14:25:23.313,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.273,N/A
2024/04/01 14:25:23.816,N/A,N/A,N/A,N/A,N/A,-0.409,N/A,N/A,N/A
2024/04/01 14:25:23.857,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.271,-0.147
2024/04/01 14:25:24.361,N/A,N/A,N/A,N/A,N/A,-0.419,N/A,N/A,N/A
2024/04/01 14:25:24.419,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.269,-0.145
2024/04/01 14:25:24.926,N/A,N/A,N/A,N/A,N/A,-0.407,N/A,N/A,N/A
2024/04/01 14:25:25.512,N/A,N/A,N/A,N/A,N/A,-0.415,N/A,N/A,N/A
2024/04/01 14:25:26.110,N/A,N/A,N/A,N/A,N/A,-0.417,N/A,N/A,N/A
2024/04/01 14:25:26.128,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.327,-0.185
2024/04/01 14:25:26.685,N/A,N/A,N/A,N/A,N/A,-0.373,N/A,N/A,N/A
2024/04/01 14:25:26.688,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.331,N/A
2024/04/01 14:25:27.219,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.333,-0.187
2024/04/01 14:25:27.231,N/A,N/A,N/A,N/A,N/A,-0.385,N/A,N/A,N/A
2024/04/01 14:25:27.769,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.189
2024/04/01 14:25:27.807,N/A,N/A,N/A,N/A,N/A,-0.379,N/A,N/A,N/A
2024/04/01 14:25:28.353,N/A,N/A,N/A,N/A,N/A,-0.383,N/A,N/A,N/A
2024/04/01 14:25:28.871,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.187
2024/04/01 14:25:29.434,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.403,-0.243
2024/04/01 14:25:29.979,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.409,N/A
2024/04/01 14:25:30.518,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.403,-0.241
2024/04/01 14:25:31.126,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.407,-0.243
2024/04/01 14:25:31.690,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.245
2024/04/01 14:25:32.228,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.4309922,-0.309
2024/04/01 14:25:33.350,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.311
2024/04/01 14:25:33.352,N/A,N/A,N/A,N/A,N/A,-0.285,N/A,N/A,N/A
2024/04/01 14:25:33.897,N/A,N/A,N/A,N/A,N/A,-0.287,N/A,N/A,N/A
2024/04/01 14:25:34.456,N/A,N/A,N/A,N/A,N/A,-0.289,N/A,N/A,N/A
2024/04/01 14:25:34.472,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.309
2024/04/01 14:25:35.020,N/A,N/A,N/A,N/A,N/A,-0.265,N/A,N/A,N/A
2024/04/01 14:25:35.044,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.389
2024/04/01 14:25:35.559,N/A,N/A,N/A,N/A,N/A,-0.253,N/A,N/A,N/A
2024/04/01 14:25:35.612,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.383
2024/04/01 14:25:36.208,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.387
2024/04/01 14:25:36.700,N/A,N/A,N/A,N/A,N/A,-0.267,N/A,N/A,N/A
2024/04/01 14:25:36.755,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.389
2024/04/01 14:25:37.253,N/A,N/A,N/A,N/A,N/A,-0.259,N/A,N/A,N/A
2024/04/01 14:25:37.286,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.385
2024/04/01 14:25:37.788,N/A,N/A,N/A,N/A,N/A,-0.227,N/A,N/A,N/A
2024/04/01 14:25:37.853,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.4309922
2024/04/01 14:25:39.526,N/A,N/A,N/A,N/A,N/A,-0.235,N/A,N/A,N/A
2024/04/01 14:25:40.070,N/A,N/A,N/A,N/A,N/A,-0.231,N/A,N/A,N/A
2024/04/01 14:25:40.690,N/A,N/A,N/A,N/A,N/A,-0.187,-0.355,N/A,N/A
2024/04/01 14:25:45.797,N/A,N/A,N/A,N/A,N/A,-0.177,N/A,N/A,N/A
2024/04/01 14:25:46.416,N/A,N/A,N/A,N/A,-0.389,-0.155,N/A,N/A,N/A
2024/04/01 14:25:46.973,N/A,N/A,N/A,N/A,-0.393,-0.157,-0.287,N/A,N/A
2024/04/01 14:25:47.535,N/A,N/A,N/A,N/A,-0.385,-0.151,-0.279,N/A,N/A
2024/04/01 14:25:48.093,N/A,N/A,N/A,N/A,-0.401,-0.159,-0.289,N/A,N/A
2024/04/01 14:25:48.640,N/A,N/A,N/A,N/A,-0.389,-0.155,-0.283,N/A,N/A
2024/04/01 14:25:49.220,N/A,N/A,N/A,N/A,-0.351,-0.139,-0.251,N/A,N/A
2024/04/01 14:25:49.747,N/A,N/A,N/A,N/A,-0.349,N/A,-0.249,N/A,N/A
2024/04/01 14:25:50.341,N/A,N/A,N/A,N/A,-0.355,-0.141,-0.255,N/A,N/A
2024/04/01 14:25:50.922,N/A,N/A,N/A,N/A,N/A,N/A,-0.253,N/A,N/A
2024/04/01 14:25:51.524,N/A,N/A,N/A,N/A,-0.313,-0.125,-0.221,N/A,N/A
2024/04/01 14:25:51.830,N/A,N/A,N/A,-0.413,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:25:52.083,N/A,N/A,N/A,N/A,-0.317,-0.127,-0.225,N/A,N/A
2024/04/01 14:25:52.377,N/A,N/A,N/A,-0.415,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:25:52.640,N/A,N/A,N/A,N/A,-0.321,-0.129,-0.227,N/A,N/A
2024/04/01 14:25:53.467,N/A,N/A,N/A,-0.399,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:25:54.032,N/A,N/A,N/A,-0.341,N/A,N/A,N/A,-0.391,-0.415
2024/04/01 14:25:54.609,N/A,N/A,N/A,-0.351,N/A,N/A,N/A,-0.403,-0.425
2024/04/01 14:25:55.162,N/A,N/A,N/A,-0.341,N/A,N/A,N/A,-0.393,-0.415
2024/04/01 14:25:55.723,N/A,N/A,N/A,-0.329,N/A,N/A,N/A,-0.379,-0.401
2024/04/01 14:25:56.054,N/A,N/A,N/A,N/A,N/A,-0.107,N/A,N/A,N/A
2024/04/01 14:25:56.313,N/A,N/A,N/A,-0.333,N/A,N/A,N/A,-0.385,-0.405
2024/04/01 14:25:56.606,N/A,N/A,N/A,N/A,N/A,-0.105,-0.175,N/A,N/A
2024/04/01 14:25:56.888,N/A,N/A,N/A,-0.279,N/A,N/A,N/A,-0.321,-0.335
2024/04/01 14:25:57.163,N/A,N/A,N/A,N/A,N/A,N/A,-0.155,N/A,N/A
2024/04/01 14:25:58.293,N/A,N/A,N/A,N/A,-0.217,-0.103,-0.149,N/A,N/A
2024/04/01 14:25:58.846,N/A,N/A,N/A,N/A,-0.223,-0.105,-0.155,N/A,N/A
2024/04/01 14:25:59.394,N/A,N/A,N/A,N/A,-0.225,-0.103,-0.157,N/A,N/A
